trigger,offset,target,stop,time_limit,trades,win_rate,total_pnl,avg_pnl,sharpe
現貨收盤,10,10,20,5,61,75.4,-840,-14.0,-1.68
現貨收盤,10,10,20,10,61,75.4,-840,-14.0,-1.68
現貨收盤,10,10,20,15,61,75.4,-840,-14.0,-1.68
現貨收盤,10,10,20,30,61,75.4,-840,-14.0,-1.68
現貨收盤,10,10,20,60,61,75.4,-840,-14.0,-1.68
現貨收盤,10,10,30,5,61,85.2,60,1.0,0.11
現貨收盤,10,10,30,10,61,85.2,60,1.0,0.11
現貨收盤,10,10,30,15,61,85.2,60,1.0,0.11
現貨收盤,10,10,30,30,61,85.2,60,1.0,0.11
現貨收盤,10,10,30,60,61,85.2,60,1.0,0.11
現貨收盤,10,10,40,5,61,88.5,690,11.0,1.27
現貨收盤,10,10,40,10,61,90.2,930,15.0,1.73
現貨收盤,10,10,40,15,61,90.2,1050,17.0,1.97
現貨收盤,10,10,40,30,61,91.8,1160,19.0,2.18
現貨收盤,10,10,40,60,61,91.8,1160,19.0,2.18
現貨收盤,10,10,50,5,61,90.2,890,15.0,1.57
現貨收盤,10,10,50,10,61,91.8,1030,17.0,1.77
現貨收盤,10,10,50,15,61,91.8,1150,19.0,2.0
現貨收盤,10,10,50,30,61,93.4,1260,21.0,2.19
現貨收盤,10,10,50,60,61,93.4,1260,21.0,2.19
現貨收盤,10,20,5,5,61,6.6,-4490,-74.0,-18.73
現貨收盤,10,20,5,10,61,6.6,-4490,-74.0,-18.73
現貨收盤,10,20,5,15,61,6.6,-4490,-74.0,-18.73
現貨收盤,10,20,5,30,61,6.6,-4490,-74.0,-18.73
現貨收盤,10,20,5,60,61,6.6,-4490,-74.0,-18.73
現貨收盤,10,20,10,5,61,6.6,-7340,-120.0,-25.51
現貨收盤,10,20,10,10,61,6.6,-7340,-120.0,-25.51
現貨收盤,10,20,10,15,61,6.6,-7340,-120.0,-25.51
現貨收盤,10,20,10,30,61,6.6,-7340,-120.0,-25.51
現貨收盤,10,20,10,60,61,6.6,-7340,-120.0,-25.51
現貨收盤,10,20,15,5,61,42.6,-2490,-41.0,-3.71
現貨收盤,10,20,15,10,61,42.6,-2490,-41.0,-3.71
現貨收盤,10,20,15,15,61,42.6,-2490,-41.0,-3.71
現貨收盤,10,20,15,30,61,42.6,-2490,-41.0,-3.71
現貨收盤,10,20,15,60,61,42.6,-2490,-41.0,-3.71
現貨收盤,10,20,20,5,61,60.7,350,6.0,0.47
現貨收盤,10,20,20,10,61,62.3,430,7.0,0.58
現貨收盤,10,20,20,15,61,62.3,560,9.0,0.75
現貨收盤,10,20,20,30,61,62.3,560,9.0,0.75
現貨收盤,10,20,20,60,61,62.3,560,9.0,0.75
現貨收盤,10,20,30,5,61,67.2,1340,22.0,1.68
現貨收盤,10,20,30,10,61,75.4,2380,39.0,2.94
現貨收盤,10,20,30,15,61,75.4,2310,38.0,2.79
現貨收盤,10,20,30,30,61,75.4,2260,37.0,2.71
現貨收盤,10,20,30,60,61,75.4,2260,37.0,2.71
現貨收盤,10,20,40,5,61,68.9,1700,28.0,2.06
現貨收盤,10,20,40,10,61,78.7,2330,38.0,2.61
現貨收盤,10,20,40,15,61,78.7,2500,41.0,2.76
現貨收盤,10,20,40,30,61,80.3,2560,42.0,2.77
現貨收盤,10,20,40,60,61,80.3,2560,42.0,2.77
現貨收盤,10,20,50,5,61,68.9,1630,27.0,1.88
現貨收盤,10,20,50,10,61,78.7,1730,28.0,1.76
現貨收盤,10,20,50,15,61,80.3,2280,37.0,2.32
現貨收盤,10,20,50,30,61,83.6,2760,45.0,2.75
現貨收盤,10,20,50,60,61,83.6,2760,45.0,2.75
現貨收盤,10,30,5,5,61,6.6,-4090,-67.0,-12.18
現貨收盤,10,30,5,10,61,6.6,-4090,-67.0,-12.18
現貨收盤,10,30,5,15,61,6.6,-4090,-67.0,-12.18
現貨收盤,10,30,5,30,61,6.6,-4090,-67.0,-12.18
現貨收盤,10,30,5,60,61,6.6,-4090,-67.0,-12.18
現貨收盤,10,30,10,5,61,6.6,-6940,-114.0,-18.09
現貨收盤,10,30,10,10,61,6.6,-6940,-114.0,-18.09
現貨收盤,10,30,10,15,61,6.6,-6940,-114.0,-18.09
現貨收盤,10,30,10,30,61,6.6,-6940,-114.0,-18.09
現貨收盤,10,30,10,60,61,6.6,-6940,-114.0,-18.09
現貨收盤,10,30,15,5,61,37.7,-1110,-18.0,-1.32
現貨收盤,10,30,15,10,61,37.7,-1240,-20.0,-1.47
現貨收盤,10,30,15,15,61,37.7,-1240,-20.0,-1.47
現貨收盤,10,30,15,30,61,37.7,-1240,-20.0,-1.47
現貨收盤,10,30,15,60,61,37.7,-1240,-20.0,-1.47
現貨收盤,10,30,20,5,61,49.2,680,11.0,0.73
現貨收盤,10,30,20,10,61,50.8,530,9.0,0.56
現貨收盤,10,30,20,15,61,50.8,700,11.0,0.73
現貨收盤,10,30,20,30,61,50.8,860,14.0,0.89
現貨收盤,10,30,20,60,61,50.8,860,14.0,0.89
現貨收盤,10,30,30,5,61,55.7,1900,31.0,1.89
現貨收盤,10,30,30,10,61,63.9,2820,46.0,2.72
現貨收盤,10,30,30,15,61,67.2,3500,57.0,3.25
現貨收盤,10,30,30,30,61,65.6,3260,53.0,2.95
現貨收盤,10,30,30,60,61,65.6,3260,53.0,2.95
現貨收盤,10,30,40,5,61,57.4,2470,40.0,2.4
現貨收盤,10,30,40,10,61,68.9,3010,49.0,2.69
現貨收盤,10,30,40,15,61,70.5,3600,59.0,3.07
現貨收盤,10,30,40,30,61,72.1,3960,65.0,3.26
現貨收盤,10,30,40,60,61,72.1,3960,65.0,3.26
現貨收盤,10,30,50,5,61,57.4,2300,38.0,2.14
現貨收盤,10,30,50,10,61,68.9,2240,37.0,1.84
現貨收盤,10,30,50,15,61,72.1,3050,50.0,2.4
現貨收盤,10,30,50,30,61,77.0,4660,76.0,3.58
現貨收盤,10,30,50,60,61,77.0,4660,76.0,3.58
現貨收盤,10,40,5,5,61,6.6,-3690,-60.0,-8.55
現貨收盤,10,40,5,10,61,6.6,-3690,-60.0,-8.55
現貨收盤,10,40,5,15,61,6.6,-3690,-60.0,-8.55
現貨收盤,10,40,5,30,61,6.6,-3690,-60.0,-8.55
現貨收盤,10,40,5,60,61,6.6,-3690,-60.0,-8.55
現貨收盤,10,40,10,5,61,6.6,-6540,-107.0,-13.64
現貨收盤,10,40,10,10,61,6.6,-6540,-107.0,-13.64
現貨收盤,10,40,10,15,61,6.6,-6540,-107.0,-13.64
現貨收盤,10,40,10,30,61,6.6,-6540,-107.0,-13.64
現貨收盤,10,40,10,60,61,6.6,-6540,-107.0,-13.64
現貨收盤,10,40,15,5,61,34.4,-70,-1.0,-0.07
現貨收盤,10,40,15,10,61,34.4,-40,-1.0,-0.04
現貨收盤,10,40,15,15,61,34.4,-40,-1.0,-0.04
現貨收盤,10,40,15,30,61,34.4,-40,-1.0,-0.04
現貨收盤,10,40,15,60,61,34.4,-40,-1.0,-0.04
現貨收盤,10,40,20,5,61,44.3,1280,21.0,1.2
現貨收盤,10,40,20,10,61,49.2,1750,29.0,1.6
現貨收盤,10,40,20,15,61,47.5,2100,34.0,1.86
現貨收盤,10,40,20,30,61,45.9,2160,35.0,1.86
現貨收盤,10,40,20,60,61,45.9,2160,35.0,1.86
現貨收盤,10,40,30,5,61,50.8,2580,42.0,2.26
現貨收盤,10,40,30,10,61,62.3,4130,68.0,3.49
現貨收盤,10,40,30,15,61,62.3,5120,84.0,4.07
現貨收盤,10,40,30,30,61,60.7,5160,85.0,3.89
現貨收盤,10,40,30,60,61,60.7,5160,85.0,3.89
現貨收盤,10,40,40,5,61,52.5,3320,54.0,2.86
現貨收盤,10,40,40,10,61,67.2,4320,71.0,3.4
現貨收盤,10,40,40,15,61,65.6,5310,87.0,3.9
現貨收盤,10,40,40,30,61,67.2,5960,98.0,4.1
現貨收盤,10,40,40,60,61,67.2,5960,98.0,4.1
現貨收盤,10,40,50,5,61,52.5,3150,52.0,2.62
現貨收盤,10,40,50,10,61,67.2,3450,57.0,2.52
現貨收盤,10,40,50,15,61,67.2,4660,76.0,3.2
現貨收盤,10,40,50,30,61,72.1,6530,107.0,4.19
現貨收盤,10,40,50,60,61,72.1,6660,109.0,4.26
現貨收盤,10,60,5,5,61,6.6,-3100,-51.0,-5.34
現貨收盤,10,60,5,10,61,6.6,-2890,-47.0,-4.64
現貨收盤,10,60,5,15,61,6.6,-2890,-47.0,-4.64
現貨收盤,10,60,5,30,61,6.6,-2890,-47.0,-4.64
現貨收盤,10,60,5,60,61,6.6,-2890,-47.0,-4.64
現貨收盤,10,60,10,5,61,6.6,-5950,-98.0,-9.48
現貨收盤,10,60,10,10,61,6.6,-5740,-94.0,-8.55
現貨收盤,10,60,10,15,61,6.6,-5740,-94.0,-8.55
現貨收盤,10,60,10,30,61,6.6,-5740,-94.0,-8.55
現貨收盤,10,60,10,60,61,6.6,-5740,-94.0,-8.55
現貨收盤,10,60,15,5,61,29.5,60,1.0,0.05
現貨收盤,10,60,15,10,61,27.9,850,14.0,0.68
現貨收盤,10,60,15,15,61,26.2,410,7.0,0.32
現貨收盤,10,60,15,30,61,26.2,410,7.0,0.32
現貨收盤,10,60,15,60,61,26.2,410,7.0,0.32
現貨收盤,10,60,20,5,61,39.3,1510,25.0,1.23
現貨收盤,10,60,20,10,61,42.6,2830,46.0,2.11
現貨收盤,10,60,20,15,61,41.0,2980,49.0,2.11
現貨收盤,10,60,20,30,61,36.1,2960,49.0,1.99
現貨收盤,10,60,20,60,61,36.1,2960,49.0,1.99
現貨收盤,10,60,30,5,61,45.9,3010,49.0,2.24
現貨收盤,10,60,30,10,61,55.7,5370,88.0,3.72
現貨收盤,10,60,30,15,61,57.4,6860,112.0,4.45
現貨收盤,10,60,30,30,61,52.5,8060,132.0,4.63
現貨收盤,10,60,30,60,61,52.5,8060,132.0,4.63
現貨收盤,10,60,40,5,61,47.5,3750,61.0,2.7
現貨收盤,10,60,40,10,61,60.7,5560,91.0,3.6
現貨收盤,10,60,40,15,61,60.7,7250,119.0,4.36
現貨收盤,10,60,40,30,61,59.0,9160,150.0,4.81
現貨收盤,10,60,40,60,61,59.0,9160,150.0,4.81
現貨收盤,10,60,50,5,61,47.5,3830,63.0,2.73
現貨收盤,10,60,50,10,61,60.7,4750,78.0,2.92
現貨收盤,10,60,50,15,61,62.3,6400,105.0,3.63
現貨收盤,10,60,50,30,61,63.9,9630,158.0,4.73
現貨收盤,10,60,50,60,61,62.3,8860,145.0,4.29
現貨收盤,10,80,5,5,61,6.6,-2500,-41.0,-3.39
現貨收盤,10,80,5,10,61,6.6,-2090,-34.0,-2.56
現貨收盤,10,80,5,15,61,6.6,-2090,-34.0,-2.56
現貨收盤,10,80,5,30,61,6.6,-2090,-34.0,-2.56
現貨收盤,10,80,5,60,61,6.6,-2090,-34.0,-2.56
現貨收盤,10,80,10,5,61,6.6,-5350,-88.0,-6.82
現貨收盤,10,80,10,10,61,6.6,-4940,-81.0,-5.72
現貨收盤,10,80,10,15,61,6.6,-4940,-81.0,-5.72
現貨收盤,10,80,10,30,61,6.6,-4940,-81.0,-5.72
現貨收盤,10,80,10,60,61,6.6,-4940,-81.0,-5.72
現貨收盤,10,80,15,5,61,27.9,390,6.0,0.31
現貨收盤,10,80,15,10,61,26.2,1190,20.0,0.85
現貨收盤,10,80,15,15,61,24.6,1450,24.0,0.97
現貨收盤,10,80,15,30,61,21.3,760,12.0,0.5
現貨收盤,10,80,15,60,61,21.3,760,12.0,0.5
現貨收盤,10,80,20,5,61,37.7,1270,21.0,0.96
現貨收盤,10,80,20,10,61,39.3,2520,41.0,1.7
現貨收盤,10,80,20,15,61,37.7,3260,53.0,2.03
現貨收盤,10,80,20,30,61,27.9,2360,39.0,1.36
現貨收盤,10,80,20,60,61,27.9,2360,39.0,1.36
現貨收盤,10,80,30,5,61,44.3,2830,46.0,1.99
現貨收盤,10,80,30,10,61,52.5,5380,88.0,3.32
現貨收盤,10,80,30,15,61,54.1,7640,125.0,4.28
現貨收盤,10,80,30,30,61,44.3,8960,147.0,4.23
現貨收盤,10,80,30,60,61,44.3,8960,147.0,4.23
現貨收盤,10,80,40,5,61,45.9,3770,62.0,2.54
現貨收盤,10,80,40,10,61,57.4,5940,97.0,3.46
現貨收盤,10,80,40,15,61,59.0,8940,147.0,4.76
現貨收盤,10,80,40,30,61,52.5,11210,184.0,4.86
現貨收盤,10,80,40,60,61,52.5,11560,190.0,4.98
現貨收盤,10,80,50,5,61,45.9,3850,63.0,2.56
現貨收盤,10,80,50,10,61,57.4,5130,84.0,2.86
現貨收盤,10,80,50,15,61,60.7,8090,133.0,4.11
現貨收盤,10,80,50,30,61,57.4,11680,191.0,4.74
現貨收盤,10,80,50,60,61,55.7,11260,185.0,4.5
現貨收盤,10,100,5,5,61,6.6,-1900,-31.0,-2.11
現貨收盤,10,100,5,10,61,6.6,-1450,-24.0,-1.49
現貨收盤,10,100,5,15,61,6.6,-1290,-21.0,-1.28
現貨收盤,10,100,5,30,61,6.6,-1290,-21.0,-1.28
現貨收盤,10,100,5,60,61,6.6,-1290,-21.0,-1.28
現貨收盤,10,100,10,5,61,6.6,-4750,-78.0,-5.02
現貨收盤,10,100,10,10,61,6.6,-4300,-70.0,-4.22
現貨收盤,10,100,10,15,61,6.6,-4140,-68.0,-3.92
現貨收盤,10,100,10,30,61,6.6,-4140,-68.0,-3.92
現貨收盤,10,100,10,60,61,6.6,-4140,-68.0,-3.92
現貨收盤,10,100,15,5,61,27.9,640,10.0,0.48
現貨收盤,10,100,15,10,61,24.6,1590,26.0,1.03
現貨收盤,10,100,15,15,61,23.0,1280,21.0,0.8
現貨收盤,10,100,15,30,61,18.0,530,9.0,0.32
現貨收盤,10,100,15,60,61,18.0,1060,17.0,0.62
現貨收盤,10,100,20,5,61,37.7,1520,25.0,1.09
現貨收盤,10,100,20,10,61,37.7,2770,45.0,1.72
現貨收盤,10,100,20,15,61,36.1,2920,48.0,1.72
現貨收盤,10,100,20,30,61,24.6,2830,46.0,1.44
現貨收盤,10,100,20,60,61,24.6,3360,55.0,1.68
現貨收盤,10,100,30,5,61,44.3,3280,54.0,2.17
現貨收盤,10,100,30,10,61,49.2,5000,82.0,2.89
現貨收盤,10,100,30,15,61,50.8,6250,102.0,3.37
現貨收盤,10,100,30,30,61,36.1,6810,112.0,2.9
現貨收盤,10,100,30,60,61,36.1,6960,114.0,2.92
現貨收盤,10,100,40,5,61,45.9,4420,72.0,2.77
現貨收盤,10,100,40,10,61,54.1,5760,94.0,3.13
現貨收盤,10,100,40,15,61,55.7,7650,125.0,3.88
現貨收盤,10,100,40,30,61,42.6,8060,132.0,3.12
現貨收盤,10,100,40,60,61,42.6,8660,142.0,3.26
現貨收盤,10,100,50,5,61,45.9,4500,74.0,2.79
現貨收盤,10,100,50,10,61,54.1,4950,81.0,2.59
現貨收盤,10,100,50,15,61,57.4,6700,110.0,3.24
現貨收盤,10,100,50,30,61,47.5,8610,141.0,3.11
現貨收盤,10,100,50,60,61,47.5,9660,158.0,3.36
現貨收盤,15,10,5,5,61,6.6,-4890,-80.0,-33.99
現貨收盤,15,10,5,10,61,6.6,-4890,-80.0,-33.99
現貨收盤,15,10,5,15,61,6.6,-4890,-80.0,-33.99
現貨收盤,15,10,5,30,61,6.6,-4890,-80.0,-33.99
現貨收盤,15,10,5,60,61,6.6,-4890,-80.0,-33.99
現貨收盤,15,10,10,5,61,6.6,-7740,-127.0,-40.35
現貨收盤,15,10,10,10,61,6.6,-7740,-127.0,-40.35
現貨收盤,15,10,10,15,61,6.6,-7740,-127.0,-40.35
現貨收盤,15,10,10,30,61,6.6,-7740,-127.0,-40.35
現貨收盤,15,10,10,60,61,6.6,-7740,-127.0,-40.35
現貨收盤,15,10,15,5,61,9.8,-10090,-165.0,-34.98
現貨收盤,15,10,15,10,61,9.8,-10090,-165.0,-34.98
現貨收盤,15,10,15,15,61,9.8,-10090,-165.0,-34.98
現貨收盤,15,10,15,30,61,9.8,-10090,-165.0,-34.98
現貨收盤,15,10,15,60,61,9.8,-10090,-165.0,-34.98
現貨收盤,15,10,20,5,61,47.5,-5940,-97.0,-10.23
現貨收盤,15,10,20,10,61,47.5,-5940,-97.0,-10.23
現貨收盤,15,10,20,15,61,47.5,-5940,-97.0,-10.23
現貨收盤,15,10,20,30,61,47.5,-5940,-97.0,-10.23
現貨收盤,15,10,20,60,61,47.5,-5940,-97.0,-10.23
現貨收盤,15,10,30,5,61,77.0,-1010,-17.0,-1.77
現貨收盤,15,10,30,10,61,78.7,-970,-16.0,-1.63
現貨收盤,15,10,30,15,61,82.0,-740,-12.0,-1.24
現貨收盤,15,10,30,30,61,82.0,-740,-12.0,-1.24
現貨收盤,15,10,30,60,61,82.0,-740,-12.0,-1.24
現貨收盤,15,10,40,5,61,82.0,-410,-7.0,-0.68
現貨收盤,15,10,40,10,61,83.6,-290,-5.0,-0.47
現貨收盤,15,10,40,15,61,86.9,-180,-3.0,-0.28
現貨收盤,15,10,40,30,61,86.9,-340,-6.0,-0.52
現貨收盤,15,10,40,60,61,86.9,-340,-6.0,-0.52
現貨收盤,15,10,50,5,61,82.0,40,1.0,0.07
現貨收盤,15,10,50,10,61,83.6,-460,-8.0,-0.66
現貨收盤,15,10,50,15,61,88.5,-280,-5.0,-0.4
現貨收盤,15,10,50,30,61,88.5,-540,-9.0,-0.73
現貨收盤,15,10,50,60,61,88.5,-540,-9.0,-0.73
現貨收盤,15,20,5,5,61,6.6,-4490,-74.0,-18.73
現貨收盤,15,20,5,10,61,6.6,-4490,-74.0,-18.73
現貨收盤,15,20,5,15,61,6.6,-4490,-74.0,-18.73
現貨收盤,15,20,5,30,61,6.6,-4490,-74.0,-18.73
現貨收盤,15,20,5,60,61,6.6,-4490,-74.0,-18.73
現貨收盤,15,20,10,5,61,6.6,-7340,-120.0,-25.51
現貨收盤,15,20,10,10,61,6.6,-7340,-120.0,-25.51
現貨收盤,15,20,10,15,61,6.6,-7340,-120.0,-25.51
現貨收盤,15,20,10,30,61,6.6,-7340,-120.0,-25.51
現貨收盤,15,20,10,60,61,6.6,-7340,-120.0,-25.51
現貨收盤,15,20,15,5,61,9.8,-9490,-156.0,-23.5
現貨收盤,15,20,15,10,61,9.8,-9490,-156.0,-23.5
現貨收盤,15,20,15,15,61,9.8,-9490,-156.0,-23.5
現貨收盤,15,20,15,30,61,9.8,-9490,-156.0,-23.5
現貨收盤,15,20,15,60,61,9.8,-9490,-156.0,-23.5
現貨收盤,15,20,20,5,61,42.6,-4110,-67.0,-5.39
現貨收盤,15,20,20,10,61,42.6,-4240,-70.0,-5.53
現貨收盤,15,20,20,15,61,42.6,-4240,-70.0,-5.53
現貨收盤,15,20,20,30,61,42.6,-4240,-70.0,-5.53
現貨收盤,15,20,20,60,61,42.6,-4240,-70.0,-5.53
現貨收盤,15,20,30,5,61,68.9,1470,24.0,1.9
現貨收盤,15,20,30,10,61,68.9,1600,26.0,1.98
現貨收盤,15,20,30,15,61,75.4,2140,35.0,2.57
現貨收盤,15,20,30,30,61,75.4,2260,37.0,2.71
現貨收盤,15,20,30,60,61,75.4,2260,37.0,2.71
現貨收盤,15,20,40,5,61,73.8,2350,39.0,2.96
現貨收盤,15,20,40,10,61,77.0,3480,57.0,4.37
現貨收盤,15,20,40,15,61,83.6,3900,64.0,4.72
現貨收盤,15,20,40,30,61,83.6,3760,62.0,4.37
現貨收盤,15,20,40,60,61,83.6,3760,62.0,4.37
現貨收盤,15,20,50,5,61,73.8,3120,51.0,4.27
現貨收盤,15,20,50,10,61,78.7,3910,64.0,4.75
現貨收盤,15,20,50,15,61,86.9,4500,74.0,5.29
現貨收盤,15,20,50,30,61,86.9,4160,68.0,4.54
現貨收盤,15,20,50,60,61,86.9,4160,68.0,4.54
現貨收盤,15,30,5,5,61,6.6,-4090,-67.0,-12.18
現貨收盤,15,30,5,10,61,6.6,-4090,-67.0,-12.18
現貨收盤,15,30,5,15,61,6.6,-4090,-67.0,-12.18
現貨收盤,15,30,5,30,61,6.6,-4090,-67.0,-12.18
現貨收盤,15,30,5,60,61,6.6,-4090,-67.0,-12.18
現貨收盤,15,30,10,5,61,6.6,-6940,-114.0,-18.09
現貨收盤,15,30,10,10,61,6.6,-6940,-114.0,-18.09
現貨收盤,15,30,10,15,61,6.6,-6940,-114.0,-18.09
現貨收盤,15,30,10,30,61,6.6,-6940,-114.0,-18.09
現貨收盤,15,30,10,60,61,6.6,-6940,-114.0,-18.09
現貨收盤,15,30,15,5,61,8.2,-9340,-153.0,-19.53
現貨收盤,15,30,15,10,61,8.2,-9340,-153.0,-19.53
現貨收盤,15,30,15,15,61,8.2,-9340,-153.0,-19.53
現貨收盤,15,30,15,30,61,8.2,-9340,-153.0,-19.53
現貨收盤,15,30,15,60,61,8.2,-9340,-153.0,-19.53
現貨收盤,15,30,20,5,61,36.1,-3510,-58.0,-3.84
現貨收盤,15,30,20,10,61,36.1,-3560,-58.0,-3.84
現貨收盤,15,30,20,15,61,36.1,-3640,-60.0,-3.91
現貨收盤,15,30,20,30,61,36.1,-3640,-60.0,-3.91
現貨收盤,15,30,20,60,61,36.1,-3640,-60.0,-3.91
現貨收盤,15,30,30,5,61,55.7,490,8.0,0.49
現貨收盤,15,30,30,10,61,55.7,1180,19.0,1.12
現貨收盤,15,30,30,15,61,63.9,1980,32.0,1.81
現貨收盤,15,30,30,30,61,60.7,1460,24.0,1.29
現貨收盤,15,30,30,60,61,60.7,1460,24.0,1.29
現貨收盤,15,30,40,5,61,60.7,1500,25.0,1.43
現貨收盤,15,30,40,10,61,63.9,3200,52.0,2.89
現貨收盤,15,30,40,15,61,72.1,3540,58.0,3.01
現貨收盤,15,30,40,30,61,70.5,3260,53.0,2.64
現貨收盤,15,30,40,60,61,70.5,3260,53.0,2.64
現貨收盤,15,30,50,5,61,60.7,2600,43.0,2.64
現貨收盤,15,30,50,10,61,67.2,3820,63.0,3.32
現貨收盤,15,30,50,15,61,75.4,4040,66.0,3.26
現貨收盤,15,30,50,30,61,75.4,3860,63.0,2.89
現貨收盤,15,30,50,60,61,75.4,3860,63.0,2.89
現貨收盤,15,40,5,5,61,6.6,-3690,-60.0,-8.55
現貨收盤,15,40,5,10,61,6.6,-3690,-60.0,-8.55
現貨收盤,15,40,5,15,61,6.6,-3690,-60.0,-8.55
現貨收盤,15,40,5,30,61,6.6,-3690,-60.0,-8.55
現貨收盤,15,40,5,60,61,6.6,-3690,-60.0,-8.55
現貨收盤,15,40,10,5,61,6.6,-6540,-107.0,-13.64
現貨收盤,15,40,10,10,61,6.6,-6540,-107.0,-13.64
現貨收盤,15,40,10,15,61,6.6,-6540,-107.0,-13.64
現貨收盤,15,40,10,30,61,6.6,-6540,-107.0,-13.64
現貨收盤,15,40,10,60,61,6.6,-6540,-107.0,-13.64
現貨收盤,15,40,15,5,61,8.2,-8840,-145.0,-15.12
現貨收盤,15,40,15,10,61,8.2,-8840,-145.0,-15.12
現貨收盤,15,40,15,15,61,8.2,-8840,-145.0,-15.12
現貨收盤,15,40,15,30,61,8.2,-8840,-145.0,-15.12
現貨收盤,15,40,15,60,61,8.2,-8840,-145.0,-15.12
現貨收盤,15,40,20,5,61,31.1,-3140,-51.0,-3.01
現貨收盤,15,40,20,10,61,32.8,-2560,-42.0,-2.35
現貨收盤,15,40,20,15,61,32.8,-2640,-43.0,-2.42
現貨收盤,15,40,20,30,61,32.8,-2640,-43.0,-2.42
現貨收盤,15,40,20,60,61,32.8,-2640,-43.0,-2.42
現貨收盤,15,40,30,5,61,50.8,980,16.0,0.86
現貨收盤,15,40,30,10,61,52.5,2090,34.0,1.75
現貨收盤,15,40,30,15,61,59.0,3480,57.0,2.77
現貨收盤,15,40,30,30,61,55.7,3060,50.0,2.27
現貨收盤,15,40,30,60,61,55.7,3060,50.0,2.27
現貨收盤,15,40,40,5,61,55.7,1920,31.0,1.61
現貨收盤,15,40,40,10,61,60.7,4030,66.0,3.23
現貨收盤,15,40,40,15,61,65.6,4780,78.0,3.57
現貨收盤,15,40,40,30,61,65.6,5160,85.0,3.5
現貨收盤,15,40,40,60,61,65.6,5160,85.0,3.5
現貨收盤,15,40,50,5,61,55.7,2920,48.0,2.56
現貨收盤,15,40,50,10,61,63.9,4500,74.0,3.48
現貨收盤,15,40,50,15,61,67.2,4480,73.0,3.12
現貨收盤,15,40,50,30,61,68.9,4860,80.0,3.01
現貨收盤,15,40,50,60,61,68.9,4860,80.0,3.01
現貨收盤,15,60,5,5,61,6.6,-3150,-52.0,-5.51
現貨收盤,15,60,5,10,61,6.6,-2890,-47.0,-4.64
現貨收盤,15,60,5,15,61,6.6,-2890,-47.0,-4.64
現貨收盤,15,60,5,30,61,6.6,-2890,-47.0,-4.64
現貨收盤,15,60,5,60,61,6.6,-2890,-47.0,-4.64
現貨收盤,15,60,10,5,61,6.6,-6000,-98.0,-9.69
現貨收盤,15,60,10,10,61,6.6,-5740,-94.0,-8.55
現貨收盤,15,60,10,15,61,6.6,-5740,-94.0,-8.55
現貨收盤,15,60,10,30,61,6.6,-5740,-94.0,-8.55
現貨收盤,15,60,10,60,61,6.6,-5740,-94.0,-8.55
現貨收盤,15,60,15,5,61,8.2,-8540,-140.0,-12.58
現貨收盤,15,60,15,10,61,6.6,-8590,-141.0,-11.94
現貨收盤,15,60,15,15,61,6.6,-8590,-141.0,-11.94
現貨收盤,15,60,15,30,61,6.6,-8590,-141.0,-11.94
現貨收盤,15,60,15,60,61,6.6,-8590,-141.0,-11.94
現貨收盤,15,60,20,5,61,29.5,-2670,-44.0,-2.27
現貨收盤,15,60,20,10,61,27.9,-1870,-31.0,-1.45
現貨收盤,15,60,20,15,61,26.2,-2680,-44.0,-2.05
現貨收盤,15,60,20,30,61,23.0,-3440,-56.0,-2.64
現貨收盤,15,60,20,60,61,23.0,-3440,-56.0,-2.64
現貨收盤,15,60,30,5,61,49.2,1830,30.0,1.4
現貨收盤,15,60,30,10,61,47.5,3930,64.0,2.71
現貨收盤,15,60,30,15,61,57.4,6170,101.0,4.03
現貨收盤,15,60,30,30,61,45.9,4460,73.0,2.57
現貨收盤,15,60,30,60,61,45.9,4460,73.0,2.57
現貨收盤,15,60,40,5,61,54.1,2870,47.0,2.09
現貨收盤,15,60,40,10,61,55.7,5970,98.0,3.96
現貨收盤,15,60,40,15,61,63.9,7580,124.0,4.69
現貨收盤,15,60,40,30,61,55.7,7160,117.0,3.72
現貨收盤,15,60,40,60,61,55.7,7160,117.0,3.72
現貨收盤,15,60,50,5,61,54.1,3770,62.0,2.82
現貨收盤,15,60,50,10,61,59.0,6340,104.0,4.08
現貨收盤,15,60,50,15,61,65.6,7380,121.0,4.29
現貨收盤,15,60,50,30,61,59.0,6660,109.0,3.18
現貨收盤,15,60,50,60,61,59.0,6660,109.0,3.18
現貨收盤,15,80,5,5,61,6.6,-2550,-42.0,-3.48
現貨收盤,15,80,5,10,61,6.6,-2090,-34.0,-2.56
現貨收盤,15,80,5,15,61,6.6,-2090,-34.0,-2.56
現貨收盤,15,80,5,30,61,6.6,-2090,-34.0,-2.56
現貨收盤,15,80,5,60,61,6.6,-2090,-34.0,-2.56
現貨收盤,15,80,10,5,61,6.6,-5400,-89.0,-6.94
現貨收盤,15,80,10,10,61,6.6,-4940,-81.0,-5.72
現貨收盤,15,80,10,15,61,6.6,-4940,-81.0,-5.72
現貨收盤,15,80,10,30,61,6.6,-4940,-81.0,-5.72
現貨收盤,15,80,10,60,61,6.6,-4940,-81.0,-5.72
現貨收盤,15,80,15,5,61,8.2,-7940,-130.0,-9.52
現貨收盤,15,80,15,10,61,6.6,-7790,-128.0,-8.55
現貨收盤,15,80,15,15,61,6.6,-7790,-128.0,-8.55
